31107,12153
31102,12149
31100,12147
31099,12146
31101,12148
31104,12151
31103,12150
31105,12152
31111,12157
31109,12155
31108,12154
31110,12156
31113,12159
31112,12158
31114,12160
31151,12193
31133,12177
31124,12169
31120,12165
31118,12163
31117,12162
31119,12164
31122,12167
31121,12166
31123,12168
31129,12173
31127,12171
31125,12170
31128,12172
31131,12175
31130,12174
31132,12176
31142,12185
31138,12181
31135,12179
31134,12178
31137,12180
31140,12183
31139,12182
31141,12184
31147,12189
31144,12187
31143,12186
31145,12188
31149,12191
31148,12190
31150,12192
31179,12209
31170,12201
31155,12197
31153,12195
31152,12194
31154,12196
31158,12199
31157,12198
31159,12200
31174,12205
31172,12203
31171,12202
31173,12204
31177,12207
31175,12206
31178,12208
31188,12217
31183,12213
31181,12211
31180,12210
31182,12212
31185,12215
31184,12214
31187,12216
31192,12221
31190,12219
31189,12218
31191,12220
31194,12223
31193,12222
31195,12224
34129,11633
32048,12361
32002,12329
31214,12241
31205,12233
31201,12229
31199,12227
31198,12226
31200,12228
31203,12231
31202,12230
31204,12232
31210,12237
31208,12235
31207,12234
31209,12236
31212,12239
31211,12238
31213,12240
31223,12249
31219,12245
31217,12243
31215,12242
31218,12244
31221,12247
31220,12246
31222,12248
31228,12253
31225,12251
31224,12250
31227,12252
32000,12327
31229,12254
32001,12328
32020,12345
32011,12337
32007,12333
32004,12331
32003,12330
32005,12332
32009,12335
32008,12334
32010,12336
32015,12341
32013,12339
32012,12338
32014,12340
32018,12343
32017,12342
32019,12344
32029,12353
32024,12349
32022,12347
32021,12346
32023,12348
32027,12351
32025,12350
32028,12352
32043,12357
32041,12355
32040,12354
32042,12356
32045,12359
32044,12358
32047,12360
32113,12402
32075,12386
32057,12378
32052,12374
32050,12372
32049,12362
32051,12373
32054,12376
32053,12375
32055,12377
32071,12382
32059,12380
32058,12379
32070,12381
32073,12384
32072,12383
32074,12385
32084,12394
32080,12390
32078,12388
32077,12387
32079,12389
32082,12392
32081,12391
32083,12393
32089,12398
32087,12396
32085,12395
32088,12397
32111,12400
32110,12399
32112,12401
34111,11617
34102,11609
32118,12406
32115,12404
32114,12403
32117,12405
34100,11607
32119,12407
34101,11608
34107,11613
34104,11611
34103,11610
34105,11612
34109,11615
34108,11614
34110,11616
34120,11625
34115,11621
34113,11619
34112,11618
34114,11620
34118,11623
34117,11622
34119,11624
34124,11629
34122,11627
34121,11626
34123,11628
34127,11631
34125,11630
34128,11632
1030364,1899
40020,12615
35004,11440
34147,11649
34138,11641
34133,11637
34131,11635
34130,11634
34132,11636
34135,11639
34134,11638
34137,11640
34142,11645
34140,11643
34139,11642
34141,11644
34144,11647
34143,11646
34145,11648
34155,11657
34151,11653
34149,11651
34148,11650
34150,11652
34153,11655
34152,11654
34154,11656
35000,11436
34158,11659
34157,11658
34159,11660
35002,11438
35001,11437
35003,11439
40002,11699
39203,11466
35009,11444
35007,11442
35005,11441
35008,11443
39201,11464
39200,11463
39202,11465
39208,11470
39205,11468
39204,11467
39207,11469
40000,11697
39209,11471
40001,11698
40011,12607
40007,11703
40004,11701
40003,11700
40005,11702
40009,11705
40008,11704
40010,12606
40015,12611
40013,12609
40012,12608
40014,12610
40018,12613
40017,12612
40019,12614
42031,12715
41025,12665
41008,12649
40029,12623
40024,12619
40022,12617
40021,12616
40023,12618
40027,12621
40025,12620
40028,12622
41003,12645
41001,12643
41000,12642
41002,12644
41005,12647
41004,12646
41007,12648
41017,12657
41012,12653
41010,12651
41009,12650
41011,12652
41014,12655
41013,12654
41015,12656
41021,12661
41019,12659
41018,12658
41020,12660
41023,12663
41022,12662
41024,12664
42013,12699
42004,12691
42000,12687
41028,12667
41027,12666
41029,12668
42002,12689
42001,12688
42003,12690
42009,12695
42007,12693
42005,12692
42008,12694
42011,12697
42010,12696
42012,12698
42022,12707
42018,12703
42015,12701
42014,12700
42017,12702
42020,12705
42019,12704
42021,12706
42027,12711
42024,12709
42023,12708
42025,12710
42029,12713
42028,12712
42030,12714
1030318,1867
1030295,1851
43009,12740
43000,12732
42035,12719
42033,12717
42032,12716
42034,12718
42038,12721
42037,12720
42039,12722
43004,12736
43002,12734
43001,12733
43003,12735
43007,12738
43005,12737
43008,12739
45007,11712
43018,12748
43013,12744
43011,12742
43010,12741
43012,12743
43015,12746
43014,12745
43017,12747
45002,11708
45000,11706
43019,12749
45001,11707
45004,11710
45003,11709
45005,11711
45015,11720
45011,11716
45009,11714
45008,11713
45010,11715
45013,11718
45012,11717
45014,11719
45020,11724
45018,11722
45017,11721
45019,11723
45024,11728
45022,11726
45021,11725
45023,11727
1030292,1849
45027,11730
45025,11729
45029,11732
45028,11731
1030290,1848
1030294,1850
1030307,1859
1030300,1855
1030298,1853
1030297,1852
1030299,1854
1030304,1857
1030302,1856
1030305,1858
1030312,1863
1030309,1861
1030308,1860
1030310,1862
1030315,1865
1030314,1864
1030317,1866
1030340,1883
1030329,1875
1030324,1871
1030320,1869
1030319,1868
1030322,1870
1030327,1873
1030325,1872
1030328,1874
1030335,1879
1030332,1877
1030330,1876
1030334,1878
1030338,1881
1030337,1880
1030339,1882
1030352,1891
1030347,1887
1030344,1885
1030342,1884
1030345,1886
1030349,1889
1030348,1888
1030350,1890
1030358,1895
1030355,1893
1030354,1892
1030357,1894
1030360,1897
1030359,1896
1030362,1898
1030409,1931
1030387,1915
1030375,1907
1030369,1903
1030367,1901
1030365,1900
1030368,1902
1030372,1905
1030370,1904
1030374,1906
1030380,1911
1030378,1909
1030377,1908
1030379,1910
1030384,1913
1030382,1912
1030385,1914
1030398,1923
1030392,1919
1030389,1917
1030388,1916
1030390,1918
1030395,1921
1030394,1920
1030397,1922
1030404,1927
1030400,1925
1030399,1924
1030402,1926
1030407,1929
1030405,1928
1030408,1930
1030432,1947
1030420,1939
1030415,1935
1030412,1933
1030410,1932
1030414,1934
1030418,1937
1030417,1936
1030419,1938
1030427,1943
1030424,1941
1030422,1940
1030425,1942
1030429,1945
1030428,1944
1030430,1946
1030444,1955
1030438,1951
1030435,1949
1030434,1948
1030437,1950
1030440,1953
1030439,1952
1030442,1954
1030449,1959
1030447,1957
1030445,1956
1030448,1958
1030452,1961
1030450,1960
1030454,1962
1030638,2091
1030547,2027
1030500,1995
1030478,1979
1030467,1971
1030460,1967
1030458,1965
1030457,1964
1030459,1966
1030464,1969
1030462,1968
1030465,1970
1030472,1975
1030469,1973
1030468,1972
1030470,1974
1030475,1977
1030474,1976
1030477,1978
1030489,1987
1030484,1983
1030480,1981
1030479,1980
1030482,1982
1030487,1985
1030485,1984
1030488,1986
1030495,1991
1030492,1989
1030490,1988
1030494,1990
1030498,1993
1030497,1992
1030499,1994
1030524,2011
1030512,2003
1030507,1999
1030504,1997
1030502,1996
1030505,1998
1030509,2001
1030508,2000
1030510,2002
1030518,2007
1030515,2005
1030514,2004
1030517,2006
1030520,2009
1030519,2008
1030522,2010
1030535,2019
1030529,2015
1030527,2013
1030525,2012
1030528,2014
1030532,2017
1030530,2016
1030534,2018
1030540,2023
1030538,2021
1030537,2020
1030539,2022
1030544,2025
1030542,2024
1030545,2026
1030592,2059
1030569,2043
1030558,2035
1030552,2031
1030549,2029
1030548,2028
1030550,2030
1030555,2033
1030554,2032
1030557,2034
1030564,2039
1030560,2037
1030559,2036
1030562,2038
1030567,2041
1030565,2040
1030568,2042
1030580,2051
1030575,2047
1030572,2045
1030570,2044
1030574,2046
1030578,2049
1030577,2048
1030579,2050
1030587,2055
1030584,2053
1030582,2052
1030585,2054
1030589,2057
1030588,2056
1030590,2058
1030615,2075
1030604,2067
1030598,2063
1030595,2061
1030594,2060
1030597,2062
1030600,2065
1030599,2064
1030602,2066
1030609,2071
1030607,2069
1030605,2068
1030608,2070
1030612,2073
1030610,2072
1030614,2074
1030627,2083
1030620,2079
1030618,2077
1030617,2076
1030619,2078
1030624,2081
1030622,2080
1030625,2082
1030632,2087
1030629,2085
1030628,2084
1030630,2086
1030635,2089
1030634,2088
1030637,2090
1031369,2183
1031324,2151
1031300,2135
1030649,2099
1030644,2095
1030640,2093
1030639,2092
1030642,2094
1030647,2097
1030645,2096
1030648,2098
1031295,2131
1031292,2129
1031290,2128
1031294,2130
1031298,2133
1031297,2132
1031299,2134
1031312,2143
1031307,2139
1031304,2137
1031302,2136
1031305,2138
1031309,2141
1031308,2140
1031310,2142
1031318,2147
1031315,2145
1031314,2144
1031317,2146
1031320,2149
1031319,2148
1031322,2150
1031347,2167
1031335,2159
1031329,2155
1031327,2153
1031325,2152
1031328,2154
1031332,2157
1031330,2156
1031334,2158
1031340,2163
1031338,2161
1031337,2160
1031339,2162
1031344,2165
1031342,2164
1031345,2166
1031358,2175
1031352,2171
1031349,2169
1031348,2168
1031350,2170
1031355,2173
1031354,2172
1031357,2174
1031364,2179
1031360,2177
1031359,2176
1031362,2178
1031367,2181
1031365,2180
1031368,2182
1031415,2215
1031392,2199
1031380,2191
1031375,2187
1031372,2185
1031370,2184
1031374,2186
1031378,2189
1031377,2188
1031379,2190
1031387,2195
1031384,2193
1031382,2192
1031385,2194
1031389,2197
1031388,2196
1031390,2198
1031404,2207
1031398,2203
1031395,2201
1031394,2200
1031397,2202
1031400,2205
1031399,2204
1031402,2206
1031409,2211
1031407,2209
1031405,2208
1031408,2210
1031412,2213
1031410,2212
1031414,2214
1031438,2231
1031427,2223
1031420,2219
1031418,2217
1031417,2216
1031419,2218
1031424,2221
1031422,2220
1031425,2222
1031432,2227
1031429,2225
1031428,2224
1031430,2226
1031435,2229
1031434,2228
1031437,2230
1031449,2239
1031444,2235
1031440,2233
1031439,2232
1031442,2234
1031447,2237
1031445,2236
1031448,2238
1031455,2243
1031452,2241
1031450,2240
1031454,2242
1031458,2245
1031457,2244
1031459,2246
1032467,2531
1031644,2375
1031552,2311
1031507,2279
1031484,2263
1031472,2255
1031467,2251
1031464,2249
1031462,2248
1031465,2250
1031469,2253
1031468,2252
1031470,2254
1031478,2259
1031475,2257
1031474,2256
1031477,2258
1031480,2261
1031479,2260
1031482,2262
1031495,2271
1031489,2267
1031487,2265
1031485,2264
1031488,2266
1031492,2269
1031490,2268
1031494,2270
1031500,2275
1031498,2273
1031497,2272
1031499,2274
1031504,2277
1031502,2276
1031505,2278
1031529,2295
1031518,2287
1031512,2283
1031509,2281
1031508,2280
1031510,2282
1031515,2285
1031514,2284
1031517,2286
1031524,2291
1031520,2289
1031519,2288
1031522,2290
1031527,2293
1031525,2292
1031528,2294
1031540,2303
1031535,2299
1031532,2297
1031530,2296
1031534,2298
1031538,2301
1031537,2300
1031539,2302
1031547,2307
1031544,2305
1031542,2304
1031545,2306
1031549,2309
1031548,2308
1031550,2310
1031598,2343
1031575,2327
1031564,2319
1031558,2315
1031555,2313
1031554,2312
1031557,2314
1031560,2317
1031559,2316
1031562,2318
1031569,2323
1031567,2321
1031565,2320
1031568,2322
1031572,2325
1031570,2324
1031574,2326
1031587,2335
1031580,2331
1031578,2329
1031577,2328
1031579,2330
1031584,2333
1031582,2332
1031585,2334
1031592,2339
1031589,2337
1031588,2336
1031590,2338
1031595,2341
1031594,2340
1031597,2342
1031620,2359
1031609,2351
1031604,2347
1031600,2345
1031599,2344
1031602,2346
1031607,2349
1031605,2348
1031608,2350
1031615,2355
1031612,2353
1031610,2352
1031614,2354
1031618,2357
1031617,2356
1031619,2358
1031632,2367
1031627,2363
1031624,2361
1031622,2360
1031625,2362
1031629,2365
1031628,2364
1031630,2366
1031638,2371
1031635,2369
1031634,2368
1031637,2370
1031640,2373
1031639,2372
1031642,2374
1032375,2467
1032329,2435
1032307,2419
1032295,2411
1031649,2379
1031647,2377
1031645,2376
1031648,2378
1032292,2409
1032290,2408
1032294,2410
1032300,2415
1032298,2413
1032297,2412
1032299,2414
1032304,2417
1032302,2416
1032305,2418
1032318,2427
1032312,2423
1032309,2421
1032308,2420
1032310,2422
1032315,2425
1032314,2424
1032317,2426
1032324,2431
1032320,2429
1032319,2428
1032322,2430
1032327,2433
1032325,2432
1032328,2434
1032352,2451
1032340,2443
1032335,2439
1032332,2437
1032330,2436
1032334,2438
1032338,2441
1032337,2440
1032339,2442
1032347,2447
1032344,2445
1032342,2444
1032345,2446
1032349,2449
1032348,2448
1032350,2450
1032364,2459
1032358,2455
1032355,2453
1032354,2452
1032357,2454
1032360,2457
1032359,2456
1032362,2458
1032369,2463
1032367,2461
1032365,2460
1032368,2462
1032372,2465
1032370,2464
1032374,2466
1032420,2499
1032398,2483
1032387,2475
1032380,2471
1032378,2469
1032377,2468
1032379,2470
1032384,2473
1032382,2472
1032385,2474
1032392,2479
1032389,2477
1032388,2476
1032390,2478
1032395,2481
1032394,2480
1032397,2482
1032409,2491
1032404,2487
1032400,2485
1032399,2484
1032402,2486
1032407,2489
1032405,2488
1032408,2490
1032415,2495
1032412,2493
1032410,2492
1032414,2494
1032418,2497
1032417,2496
1032419,2498
1032444,2515
1032432,2507
1032427,2503
1032424,2501
1032422,2500
1032425,2502
1032429,2505
1032428,2504
1032430,2506
1032438,2511
1032435,2509
1032434,2508
1032437,2510
1032440,2513
1032439,2512
1032442,2514
1032455,2523
1032449,2519
1032447,2517
1032445,2516
1032448,2518
1032452,2521
1032450,2520
1032454,2522
1032460,2527
1032458,2525
1032457,2524
1032459,2526
1032464,2529
1032462,2528
1032465,2530
1032649,2659
1032558,2595
1032512,2563
1032489,2547
1032478,2539
1032472,2535
1032469,2533
1032468,2532
1032470,2534
1032475,2537
1032474,2536
1032477,2538
1032484,2543
1032480,2541
1032479,2540
1032482,2542
1032487,2545
1032485,2544
1032488,2546
1032500,2555
1032495,2551
1032492,2549
1032490,2548
1032494,2550
1032498,2553
1032497,2552
1032499,2554
1032507,2559
1032504,2557
1032502,2556
1032505,2558
1032509,2561
1032508,2560
1032510,2562
1032535,2579
1032524,2571
1032518,2567
1032515,2565
1032514,2564
1032517,2566
1032520,2569
1032519,2568
1032522,2570
1032529,2575
1032527,2573
1032525,2572
1032528,2574
1032532,2577
1032530,2576
1032534,2578
1032547,2587
1032540,2583
1032538,2581
1032537,2580
1032539,2582
1032544,2585
1032542,2584
1032545,2586
1032552,2591
1032549,2589
1032548,2588
1032550,2590
1032555,2593
1032554,2592
1032557,2594
1032604,2627
1032580,2611
1032569,2603
1032564,2599
1032560,2597
1032559,2596
1032562,2598
1032567,2601
1032565,2600
1032568,2602
1032575,2607
1032572,2605
1032570,2604
1032574,2606
1032578,2609
1032577,2608
1032579,2610
1032592,2619
1032587,2615
1032584,2613
1032582,2612
1032585,2614
1032589,2617
1032588,2616
1032590,2618
1032598,2623
1032595,2621
1032594,2620
1032597,2622
1032600,2625
1032599,2624
1032602,2626
1032627,2643
1032615,2635
1032609,2631
1032607,2629
1032605,2628
1032608,2630
1032612,2633
1032610,2632
1032614,2634
1032620,2639
1032618,2637
1032617,2636
1032619,2638
1032624,2641
1032622,2640
1032625,2642
1032638,2651
1032632,2647
1032629,2645
1032628,2644
1032630,2646
1032635,2649
1032634,2648
1032637,2650
1032644,2655
1032640,2653
1032639,2652
1032642,2654
1032647,2657
1032645,2656
1032648,2658
1033380,2751
1033335,2719
1033312,2703
1033300,2695
1033295,2691
1033292,2689
1033290,2688
1033294,2690
1033298,2693
1033297,2692
1033299,2694
1033307,2699
1033304,2697
1033302,2696
1033305,2698
1033309,2701
1033308,2700
1033310,2702
1033324,2711
1033318,2707
1033315,2705
1033314,2704
1033317,2706
1033320,2709
1033319,2708
1033322,2710
1033329,2715
1033327,2713
1033325,2712
1033328,2714
1033332,2717
1033330,2716
1033334,2718
1033358,2735
1033347,2727
1033340,2723
1033338,2721
1033337,2720
1033339,2722
1033344,2725
1033342,2724
1033345,2726
1033352,2731
1033349,2729
1033348,2728
1033350,2730
1033355,2733
1033354,2732
1033357,2734
1033369,2743
1033364,2739
1033360,2737
1033359,2736
1033362,2738
1033367,2741
1033365,2740
1033368,2742
1033375,2747
1033372,2745
1033370,2744
1033374,2746
1033378,2749
1033377,2748
1033379,2750
1033427,2783
1033404,2767
1033392,2759
1033387,2755
1033384,2753
1033382,2752
1033385,2754
1033389,2757
1033388,2756
1033390,2758
1033398,2763
1033395,2761
1033394,2760
1033397,2762
1033400,2765
1033399,2764
1033402,2766
1033415,2775
1033409,2771
1033407,2769
1033405,2768
1033408,2770
1033412,2773
1033410,2772
1033414,2774
1033420,2779
1033418,2777
1033417,2776
1033419,2778
1033424,2781
1033422,2780
1033425,2782
1033449,2799
1033438,2791
1033432,2787
1033429,2785
1033428,2784
1033430,2786
1033435,2789
1033434,2788
1033437,2790
1033444,2795
1033440,2793
1033439,2792
1033442,2794
1033447,2797
1033445,2796
1033448,2798
1033460,2807
1033455,2803
1033452,2801
1033450,2800
1033454,2802
1033458,2805
1033457,2804
1033459,2806
1033467,2811
1033464,2809
1033462,2808
1033465,2810
1033469,2813
1033468,2812
1033470,2814
1035484,3383
1034478,3099
1034295,2971
1033564,2879
1033518,2847
1033495,2831
1033484,2823
1033478,2819
1033475,2817
1033474,2816
1033477,2818
1033480,2821
1033479,2820
1033482,2822
1033489,2827
1033487,2825
1033485,2824
1033488,2826
1033492,2829
1033490,2828
1033494,2830
1033507,2839
1033500,2835
1033498,2833
1033497,2832
1033499,2834
1033504,2837
1033502,2836
1033505,2838
1033512,2843
1033509,2841
1033508,2840
1033510,2842
1033515,2845
1033514,2844
1033517,2846
1033540,2863
1033529,2855
1033524,2851
1033520,2849
1033519,2848
1033522,2850
1033527,2853
1033525,2852
1033528,2854
1033535,2859
1033532,2857
1033530,2856
1033534,2858
1033538,2861
1033537,2860
1033539,2862
1033552,2871
1033547,2867
1033544,2865
1033542,2864
1033545,2866
1033549,2869
1033548,2868
1033550,2870
1033558,2875
1033555,2873
1033554,2872
1033557,2874
1033560,2877
1033559,2876
1033562,2878
1033609,2911
1033587,2895
1033575,2887
1033569,2883
1033567,2881
1033565,2880
1033568,2882
1033572,2885
1033570,2884
1033574,2886
1033580,2891
1033578,2889
1033577,2888
1033579,2890
1033584,2893
1033582,2892
1033585,2894
1033598,2903
1033592,2899
1033589,2897
1033588,2896
1033590,2898
1033595,2901
1033594,2900
1033597,2902
1033604,2907
1033600,2905
1033599,2904
1033602,2906
1033607,2909
1033605,2908
1033608,2910
1033632,2927
1033620,2919
1033615,2915
1033612,2913
1033610,2912
1033614,2914
1033618,2917
1033617,2916
1033619,2918
1033627,2923
1033624,2921
1033622,2920
1033625,2922
1033629,2925
1033628,2924
1033630,2926
1033644,2935
1033638,2931
1033635,2929
1033634,2928
1033637,2930
1033640,2933
1033639,2932
1033642,2934
1033649,2939
1033647,2937
1033645,2936
1033648,2938
1034292,2969
1034290,2968
1034294,2970
1034387,3035
1034340,3003
1034318,2987
1034307,2979
1034300,2975
1034298,2973
1034297,2972
1034299,2974
1034304,2977
1034302,2976
1034305,2978
1034312,2983
1034309,2981
1034308,2980
1034310,2982
1034315,2985
1034314,2984
1034317,2986
1034329,2995
1034324,2991
1034320,2989
1034319,2988
1034322,2990
1034327,2993
1034325,2992
1034328,2994
1034335,2999
1034332,2997
1034330,2996
1034334,2998
1034338,3001
1034337,3000
1034339,3002
1034364,3019
1034352,3011
1034347,3007
1034344,3005
1034342,3004
1034345,3006
1034349,3009
1034348,3008
1034350,3010
1034358,3015
1034355,3013
1034354,3012
1034357,3014
1034360,3017
1034359,3016
1034362,3018
1034375,3027
1034369,3023
1034367,3021
1034365,3020
1034368,3022
1034372,3025
1034370,3024
1034374,3026
1034380,3031
1034378,3029
1034377,3028
1034379,3030
1034384,3033
1034382,3032
1034385,3034
1034432,3067
1034409,3051
1034398,3043
1034392,3039
1034389,3037
1034388,3036
1034390,3038
1034395,3041
1034394,3040
1034397,3042
1034404,3047
1034400,3045
1034399,3044
1034402,3046
1034407,3049
1034405,3048
1034408,3050
1034420,3059
1034415,3055
1034412,3053
1034410,3052
1034414,3054
1034418,3057
1034417,3056
1034419,3058
1034427,3063
1034424,3061
1034422,3060
1034425,3062
1034429,3065
1034428,3064
1034430,3066
1034455,3083
1034444,3075
1034438,3071
1034435,3069
1034434,3068
